"id","q","year","month","day"
"6886",0.28217,2010,5,23
"6886",0.24332,2011,6,10
"6886",0.173,2012,6,8
"6886",0.31363,2013,5,23
"6886",0.23221,2014,5,25
"6886",0.173,2015,6,3
"6886",0.11323,2017,11,25
"6886",0.29365,2018,5,16
"6886",0.21382,2019,6,10
"6887",0.24653,1957,6,13
"6887",0.26965,1958,6,21
"6887",0.21212,1959,6,9
"6887",0.21212,1960,5,30
"6887",0.37853,1961,6,6
"6887",0.19209,1962,6,21
"6887",0.24653,1963,5,17
"6887",0.29841,1964,6,17
"6887",0.25578,1965,6,11
"6887",0.22034,1966,6,13
"6887",0.37853,1967,6,3
"6887",0.27889,1968,6,8
"6887",0.1659,1969,6,13
"6887",0.22496,1970,6,1
"6887",0.33436,1971,6,4
"6887",0.37288,1972,6,9
"6887",0.28403,1973,6,9
"6887",0.23318,1974,6,19
"6887",0.2039,1975,5,24
"6887",0.27889,1976,6,17
"6887",0.23318,1977,6,18
"6887",0.30354,1978,6,1
"6887",0.32922,1979,6,3
"6887",0.40729,1980,6,4
"6887",0.30868,1981,5,27
"6887",0.29379,1982,6,6
"6887",0.22034,1983,5,24
"6887",0.39548,1984,5,29
"6887",0.19209,1985,6,3
"6887",0.22034,1986,5,23
"6887",0.22496,1987,6,19
"6887",0.21212,1988,6,1
"6887",0.30354,1989,6,30
"6887",0.24294,1990,6,11
"6887",0.23934,1991,6,17
"6887",0.31844,1992,6,6
"6887",0.27016,1993,5,24
"6887",0.20904,1994,6,9
"6887",0.46225,1995,6,5
"6887",0.29276,1996,6,9
"6887",0.36518,1997,6,16
"6887",0.28659,1998,6,18
"6887",0.20647,1999,6,15
"6887",0.27786,2000,5,21
"6887",0.15819,2001,6,12
"6887",0.20801,2002,5,17
"6887",0.28454,2003,5,28
"6887",0.27324,2004,5,10
"6887",0.46482,2005,6,15
"6887",0.14946,2006,5,25
"6887",0.24294,2007,6,6
"6887",0.21263,2008,5,11
"6887",0.20955,2009,6,1
"6887",0.302,2010,5,21
"6887",0.43554,2011,6,10
"6887",0.22137,2012,7,3
"6887",0.41448,2013,5,23
"6887",0.36672,2014,6,8
"6887",0.21623,2015,6,26
"6887",0.28762,2016,6,2
"6887",0.35542,2017,6,10
"6887",0.29122,2018,5,16
"6887",0.32357,2019,6,10
"6888",0.1189,1966,5,20
"6888",0.12012,1967,5,19
"6888",0.07622,1968,5,14
"6888",0.07805,1969,5,16
"6888",0.10488,1970,5,14
"6888",0.10793,1971,5,12
"6888",0.04329,1972,5,8
"6888",0.03707,1973,5,14
"6888",0.04573,1974,7,29
"6888",0.10671,1975,5,11
"6888",0.03591,1976,5,14
"6888",0.14939,1977,5,14
"6888",0.06159,1978,5,22
"6888",0.09024,1979,5,18
"6888",0.08415,1980,5,5
"6888",0.12012,1981,5,14
"6888",0.075,1982,4,26
"6888",0.13232,1983,4,28
"6888",0.07317,1984,5,1
"6888",0.13354,1985,5,16
"6888",0.15366,1986,5,6
"6888",0.13232,1987,5,3
"6888",0.15061,1988,5,10
"6888",0.08659,1989,5,4
"6888",0.04287,1990,4,28
"6888",0.06829,1991,4,14
"6888",0.07988,1992,5,7
"6888",0.12744,1993,4,28
"6888",0.13354,1994,4,30
"6888",0.11402,1995,5,24
"6888",0.02677,1996,6,23
"6888",0.15732,1997,5,16
"6888",0.1311,1998,5,3
"6888",0.07866,1999,4,29
"6888",0.2622,2000,7,20
"6888",0.1128,2001,9,14
"6888",0.05018,2002,4,28
"6888",0.04963,2003,4,22
"6888",0.03622,2004,4,23
"6888",0.04372,2005,6,7
"6888",0.08415,2006,10,25
"6888",0.03409,2007,4,18
"6888",0.10366,2008,5,4
"6888",0.08232,2009,4,29
"6888",0.06159,2010,5,16
"6888",0.05829,2011,4,19
"6888",0.05707,2012,5,13
"6888",0.04933,2013,9,21
"6888",0.04177,2014,11,5
"6888",0.07378,2015,5,10
"6888",0.0553,2016,4,30
"6888",0.01878,2017,10,28
"6888",0.14512,2018,5,7
"6888",0.0878,2019,4,28
"6889",0.08933,1972,5,6
"6889",0.08867,1973,5,12
"6889",0.12467,1974,7,27
"6889",0.164,1975,5,11
"6889",0.08333,1976,5,11
"6889",0.16133,1977,5,14
"6889",0.09733,1978,7,8
"6889",0.15067,1979,5,15
"6889",0.11067,1980,5,5
"6889",0.17933,1981,5,12
"6889",0.118,1982,5,29
"6889",0.19133,1983,4,25
"6889",0.11333,1984,4,26
"6889",0.19333,1985,5,14
"6889",0.29867,1986,5,5
"6889",0.232,1987,5,2
"6889",0.216,1988,5,9
"6889",0.13333,1989,5,3
"6889",0.06527,1990,4,27
"6889",0.13067,1991,4,12
"6889",0.14,1992,5,6
"6889",0.20467,1993,4,28
"6889",0.224,1994,4,29
"6889",0.21133,1995,5,24
"6889",0.04933,1996,6,23
"6889",0.238,1997,5,15
"6889",0.18667,1998,5,1
"6889",0.14,1999,4,28
"6889",0.33467,2000,7,20
"6889",0.21867,2001,9,11
"6889",0.102,2002,4,24
"6889",0.08933,2003,4,23
"6889",0.07867,2004,4,20
"6889",0.152,2005,6,6
"6889",0.122,2006,10,24
"6889",0.08133,2007,4,17
"6889",0.174,2008,4,30
"6889",0.13267,2009,7,25
"6889",0.176,2010,5,15
"6889",0.114,2011,4,18
"6889",0.12333,2012,5,12
"6889",0.09667,2013,9,20
"6889",0.07533,2014,10,26
"6889",0.16867,2015,5,9
"6889",0.08467,2016,4,30
"6889",0.03907,2017,5,7
"6889",0.19333,2018,5,7
"6889",0.15133,2019,4,25
"6890",0.07676,1958,5,18
"6890",0.11033,1959,5,5
"6890",0.10094,1960,5,7
"6890",0.10728,1961,5,14
"6890",0.12347,1970,5,14
"6890",0.13216,1971,5,13
"6890",0.0784,1972,5,23
"6890",0.15962,1973,5,15
"6890",0.04836,1974,5,14
"6890",0.14319,1975,5,7
"6890",0.05962,1976,5,13
"6890",0.17465,1977,5,18
"6890",0.07629,1978,9,3
"6890",0.0784,1979,5,16
"6890",0.10751,1980,5,10
"6890",0.1216,1981,5,15
"6890",0.1115,1982,5,10
"6890",0.08685,1983,5,9
"6890",0.11596,1984,5,5
"6890",0.1,1985,5,15
"6890",0.08944,1986,5,10
"6890",0.08732,1987,8,7
"6890",0.15939,1988,5,14
"6890",0.14789,1989,5,5
"6890",0.0784,1990,4,30
"6890",0.06596,1991,5,23
"6890",0.07465,1992,9,5
"6890",0.14319,1993,5,4
"6890",0.17958,1994,5,11
"6890",0.11948,1995,5,24
"6890",0.04319,1996,6,25
"6890",0.14883,1997,5,16
"6890",0.17911,1998,5,12
"6890",0.073,1999,5,31
"6890",0.08873,2000,5,6
"6890",0.11221,2001,5,9
"6890",0.0892,2002,4,28
"6890",0.02535,2003,5,17
"6890",0.06901,2004,9,27
"6890",0.05681,2005,5,9
"6890",0.05704,2006,5,8
"6890",0.05728,2007,5,18
"6890",0.18592,2008,5,6
"6890",0.09859,2009,5,5
"6890",0.1223,2010,5,16
"6890",0.17183,2011,9,24
"6890",0.11291,2012,5,18
"6890",0.07465,2013,5,9
"6890",0.06455,2014,4,29
"6890",0.15892,2015,5,10
"6890",0.12746,2016,5,6
"6890",0.07958,2017,5,20
"6890",0.22887,2018,5,11
"6890",0.14085,2019,5,14
"6890",0.05915,2020,11,4
"6890",0.00962,2021,1,1
"6891",0.17918,1967,11,7
"6891",0.10896,1968,5,28
"6891",0.1477,1969,5,16
"6891",0.15738,1970,5,19
"6891",0.26392,1971,5,12
"6891",0.15254,1972,5,19
"6891",0.23487,1973,5,24
"6891",0.14528,1974,5,15
"6891",0.18886,1975,5,11
"6891",0.23002,1976,5,12
"6891",0.22518,1977,5,17
"6891",0.22034,1978,5,19
"6891",0.20339,1979,5,18
"6891",0.16465,1980,5,16
"6891",0.20339,1981,5,14
"6891",0.17433,1982,5,13
"6891",0.16223,1983,5,9
"6891",0.23487,1984,5,15
"6891",0.19613,1985,5,13
"6891",0.20339,1986,5,6
"6891",0.20823,1987,5,19
"6891",0.20581,1988,5,13
"6891",0.20581,1989,5,1
"6891",0.18886,1990,5,3
"6891",0.12349,1991,5,12
"6891",0.23729,1992,5,16
"6891",0.16707,1993,5,3
"6891",0.16949,1994,5,11
"6891",0.22276,1995,5,29
"6891",0.12591,1996,5,14
"6891",0.20024,1997,5,14
"6891",0.19201,1998,5,16
"6891",0.11913,1999,4,28
"6891",0.17046,2000,5,11
"6891",0.16828,2001,5,9
"6891",0.17603,2002,5,2
"6891",0.06828,2003,5,17
"6891",0.17845,2004,5,7
"6891",0.19467,2005,5,24
"6891",0.16731,2006,5,7
"6891",0.17821,2007,5,16
"6891",0.20654,2008,5,10
"6891",0.18354,2009,5,3
"6891",0.25908,2010,5,17
"6891",0.16029,2011,9,28
"6891",0.25182,2012,5,19
"6891",0.20775,2013,5,16
"6891",0.12252,2014,5,14
"6891",0.21308,2015,5,12
"6891",0.19177,2016,5,9
"6891",0.20944,2017,5,23
"6891",0.2385,2018,5,12
"6891",0.13801,2019,4,24
"6892",0.03702,1923,10,3
"6892",0.08497,1924,5,16
"6892",0.07283,1925,5,15
"6892",0.0526,1926,5,18
"6892",0.05867,1927,5,28
"6892",0.04855,1928,6,18
"6892",0.0526,1929,11,16
"6892",0.04451,1930,6,22
"6892",0.06676,1931,5,5
"6892",0.06474,1932,5,21
"6892",0.05058,1933,5,20
"6892",0.08901,1934,5,11
"6892",0.08901,1935,5,27
"6892",0.0789,1936,5,11
"6892",0.06271,1937,4,28
"6892",0.05462,1938,5,12
"6892",0.04046,1939,6,19
"6892",0.03642,1940,6,10
"6892",0.03844,1941,6,22
"6892",0.03419,1942,6,26
"6892",0.06676,1943,5,16
"6892",0.05462,1944,5,21
"6892",0.07283,1945,5,6
"6892",0.03702,1946,9,22
"6892",0.04855,1947,6,28
"6892",0.06676,1948,5,14
"6892",0.05867,1949,6,3
"6892",0.06474,1950,5,9
"6892",0.06069,1951,5,28
"6892",0.06271,1952,5,13
"6892",0.07081,1953,5,5
"6892",0.07485,1954,8,5
"6892",0.09913,1955,5,27
"6892",0.07081,1956,5,18
"6892",0.07283,1957,5,22
"6892",0.02893,1958,5,19
"6892",0.07283,1959,5,8
"6892",0.07283,1960,5,10
"6892",0.05665,1961,5,21
"6892",0.03864,1962,5,13
"6892",0.02387,1963,5,7
"6892",0.0526,1964,5,17
"6892",0.07081,1965,5,11
"6892",0.04653,1966,5,18
"6892",0.09306,1967,5,20
"6892",0.03277,1968,5,13
"6892",0.06878,1969,5,20
"6892",0.08133,1985,9,6
"6892",0.05887,1986,5,14
"6892",0.04046,1987,5,21
"6892",0.06514,1988,5,20
"6892",0.06474,1989,5,7
"6892",0.05139,1990,5,1
"6892",0.04754,1991,5,23
"6892",0.0522,1992,9,9
"6892",0.06919,1993,5,11
"6892",0.09084,1994,5,11
"6892",0.11208,1995,5,27
"6892",0.02772,1996,11,10
"6892",0.07465,1997,5,17
"6892",0.08092,1998,5,13
"6892",0.04248,1999,5,20
"6892",0.07263,2000,5,12
"6892",0.04653,2001,5,6
"6892",0.07081,2002,5,2
"6892",0.0259,2003,5,18
"6892",0.03884,2004,5,8
"6892",0.05907,2005,5,15
"6892",0.04208,2006,5,8
"6892",0.04997,2007,5,12
"6892",0.08416,2008,5,11
"6892",0.04815,2009,5,11
"6892",0.07277,2010,5,17
"6892",0.03108,2011,9,25
"6892",0.11967,2012,5,20
"6892",0.04788,2013,5,9
"6892",0.03492,2014,5,14
"6892",0.10541,2015,5,15
"6892",0.08445,2016,5,8
"6892",0.0567,2017,5,23
"6892",0.07476,2018,5,12
"6892",0.0547,2019,5,15
"6893",0.07736,1911,5,30
"6893",0.09394,1912,5,28
"6893",0.07046,1913,5,28
"6893",0.04808,1914,6,3
"6893",0.06693,1915,6,14
"6893",0.063,1916,6,10
"6893",0.11397,1917,6,7
"6893",0.05768,1918,6,2
"6893",0.06728,1919,5,25
"6893",0.11052,1920,5,22
"6893",0.07184,1921,5,24
"6893",0.06666,1922,5,5
"6893",0.0822,1923,5,30
"6893",0.06977,1924,6,1
"6893",0.07115,1925,5,21
"6893",0.06638,1926,5,24
"6893",0.10016,1927,6,25
"6893",0.06127,1928,6,17
"6893",0.07598,1929,5,28
"6893",0.08772,1930,5,27
"6893",0.06907,1931,5,22
"6893",0.08427,1932,6,16
"6893",0.06244,1933,6,13
"6893",0.0974,1934,5,12
"6893",0.10292,1935,6,16
"6893",0.10983,1936,5,22
"6893",0.04946,1937,5,9
"6893",0.07598,1938,6,9
"6893",0.06486,1939,5,29
"6893",0.06638,1940,5,16
"6893",0.07115,1941,5,27
"6893",0.06065,1942,6,4
"6893",0.06977,1943,6,9
"6893",0.063,1944,5,19
"6893",0.07736,1945,5,21
"6893",0.05029,1946,6,13
"6893",0.05222,1947,5,14
"6893",0.09463,1948,5,16
"6893",0.06037,1949,5,18
"6893",0.05084,1950,5,16
"6893",0.04317,1951,6,29
"6893",0.08772,1952,6,4
"6893",0.09532,1953,5,24
"6893",0.03516,1954,5,30
"6893",0.09947,1955,6,5
"6893",0.07529,1956,5,21
"6893",0.05167,1957,5,22
"6893",0.07805,1958,6,6
"6893",0.09601,1959,5,9
"6893",0.05194,1960,5,14
"6893",0.05084,1961,5,28
"6893",0.06514,1962,5,25
"6893",0.07736,1963,5,16
"6893",0.05505,1964,5,18
"6893",0.07736,1965,6,10
"6893",0.09118,1966,5,23
"6893",0.09118,1967,6,2
"6893",0.11881,1968,6,10
"6893",0.04877,1969,6,14
"6893",0.06272,1970,6,3
"6893",0.0525,1971,6,5
"6893",0.06811,1972,5,30
"6893",0.0822,1973,6,7
"6893",0.06251,1974,8,18
"6893",0.06907,1975,5,15
"6893",0.06465,1976,5,22
"6893",0.06797,1977,6,13
"6893",0.07875,1978,5,27
"6893",0.08703,1979,5,28
"6893",0.06569,1980,6,1
"6893",0.07944,1981,5,23
"6893",0.05001,1982,6,1
"6893",0.05415,1983,5,15
"6893",0.09187,1984,5,21
"6893",0.05485,1985,6,18
"6893",0.08842,1986,5,18
"6893",0.06631,1987,6,11
"6893",0.05333,1988,5,14
"6893",0.08013,1989,5,19
"6893",0.04849,1990,4,25
"6893",0.05436,1991,5,24
"6893",0.07736,1992,6,3
"6893",0.07322,1993,5,23
"6893",0.05664,1994,5,13
"6893",0.09947,1995,6,1
"6893",0.07391,1996,6,8
"6893",0.0746,1997,6,5
"6893",0.09049,1998,5,21
"6893",0.06804,1999,5,28
"6893",0.09463,2000,5,29
"6893",0.05029,2001,5,12
"6893",0.06907,2002,5,1
"6893",0.05153,2003,5,18
"6893",0.07322,2004,5,10
"6893",0.11121,2005,5,28
"6893",0.06666,2006,5,11
"6893",0.10499,2007,5,23
"6893",0.07253,2008,6,29
"6893",0.0545,2009,5,12
"6893",0.085,2010,5,23
"6893",0.04858,2011,5,29
"6893",0.09247,2012,5,21
"6893",0.09401,2013,5,27
"6893",0.07815,2014,5,26
"6893",0.07633,2015,5,15
"6893",0.0831,2016,5,11
"6893",0.0663,2017,5,26
"6893",0.09921,2018,5,14
"6893",0.07405,2019,6,3
"6894",0.0915,1940,5,16
"6894",0.0732,1941,5,27
"6894",0.08036,1942,6,2
"6894",0.12774,1943,6,8
"6894",0.07791,1944,5,20
"6894",0.08036,1945,5,22
"6894",0.06179,1946,6,11
"6894",0.05001,1947,5,14
"6894",0.09875,1948,5,17
"6894",0.05843,1949,5,31
"6894",0.04593,1950,5,16
"6894",0.04403,1951,7,9
"6894",0.08896,1952,6,3
"6894",0.11687,1953,5,23
"6894",0.05209,1954,8,7
"6894",0.09694,1955,6,6
"6894",0.07139,1956,5,18
"6894",0.07139,1957,5,20
"6894",0.11053,1958,6,1
"6894",0.0915,1959,5,6
"6894",0.04303,1960,5,15
"6894",0.0645,1961,5,25
"6894",0.05898,1962,5,24
"6894",0.07918,1963,5,12
"6894",0.0645,1964,5,17
"6894",0.11415,1965,6,12
"6894",0.0915,1966,5,19
"6894",0.11053,1967,6,4
"6894",0.17032,1968,6,9
"6894",0.07918,1969,6,14
"6894",0.08371,1970,6,1
"6894",0.06822,1971,6,4
"6894",0.07302,1972,5,30
"6894",0.11143,1973,6,6
"6894",0.0674,1974,5,23
"6894",0.0915,1975,5,24
"6894",0.07655,1976,5,21
"6894",0.08815,1977,6,11
"6894",0.09241,1978,5,26
"6894",0.09875,1979,5,29
"6894",0.07719,1980,5,17
"6894",0.07175,1981,5,25
"6894",0.05218,1982,6,6
"6894",0.05635,1983,5,26
"6894",0.09965,1984,5,22
"6894",0.04928,1985,5,17
"6894",0.09241,1986,5,17
"6894",0.07538,1987,6,8
"6894",0.06061,1988,5,14
"6894",0.07746,1989,5,19
"6894",0.0405,1990,7,16
"6894",0.04874,1991,5,24
"6894",0.07827,1992,6,1
"6894",0.07528,1993,5,11
"6894",0.05961,1994,5,12
"6894",0.10962,1995,6,8
"6894",0.06731,1996,6,6
"6894",0.07075,1997,6,13
"6894",0.08262,1998,5,21
"6894",0.0857,1999,5,31
"6894",0.09603,2000,6,3
"6894",0.04548,2001,5,12
"6894",0.06713,2002,5,2
"6894",0.05119,2003,5,24
"6894",0.08172,2004,7,24
"6894",0.08616,2005,6,9
"6894",0.0607,2006,5,10
"6894",0.09603,2007,5,23
"6894",0.07556,2008,5,14
"6894",0.07637,2009,5,8
"6894",0.09435,2010,5,21
"6894",0.05954,2011,6,25
"6894",0.08639,2012,5,30
"6894",0.10012,2013,5,26
"6894",0.0627,2014,5,26
"6894",0.07191,2015,6,4
"6894",0.07326,2016,5,10
"6894",0.06528,2017,5,24
"6894",0.10116,2018,5,16
"6894",0.05543,2019,6,2
"6895",0.16288,1956,5,29
"6895",0.17411,1957,6,13
"6895",0.19938,1958,6,3
"6895",0.19377,1959,5,5
"6895",0.15164,1960,5,29
"6895",0.2752,1961,6,3
"6895",0.16288,1962,5,24
"6895",0.24431,1963,5,13
"6895",0.1713,1964,6,16
"6895",0.17411,1965,6,9
"6895",0.23308,1966,5,20
"6895",0.26397,1967,6,2
"6895",0.23027,1968,6,6
"6895",0.1376,1969,5,27
"6895",0.19938,1970,5,31
"6895",0.25835,1971,6,2
"6895",0.21061,1972,6,8
"6895",0.31452,1973,6,2
"6895",0.19377,1974,5,24
"6895",0.22185,1975,5,23
"6895",0.24993,1976,5,22
"6895",0.21061,1977,6,15
"6895",0.25835,1978,5,25
"6895",0.25555,1979,6,2
"6895",0.27801,1980,6,2
"6895",0.26678,1981,5,25
"6895",0.23308,1982,6,1
"6895",0.2387,1983,5,20
"6895",0.24993,1984,5,20
"6895",0.20781,1985,6,2
"6895",0.205,1986,5,13
"6895",0.18534,1987,6,5
"6895",0.22185,1988,5,31
"6895",0.21061,1989,6,9
"6895",0.21342,1990,5,6
"6895",0.1713,1991,6,15
"6895",0.23589,1992,6,5
"6895",0.25555,1993,5,23
"6895",0.19377,1994,6,8
"6895",0.44089,1995,6,4
"6895",0.16849,1996,6,9
"6895",0.30329,1997,6,11
"6895",0.19601,1998,5,19
"6895",0.22887,1999,5,24
"6895",0.26678,2000,5,19
"6896",0.05371,1918,7,13
"6896",0.04353,1919,6,1
"6896",0.08586,1920,6,7
"6896",0.04972,1921,8,22
"6896",0.09053,1922,6,27
"6896",0.04095,1923,7,27
"6896",0.08064,1924,6,30
"6896",0.07113,1925,6,16
"6896",0.08101,1926,6,14
"6896",0.0884,1927,6,27
"6896",0.04894,1928,6,20
"6896",0.06665,1929,6,3
"6896",0.07967,1930,6,4
"6896",0.05677,1931,5,25
"6896",0.05084,1932,6,12
"6896",0.04334,1933,6,17
"6896",0.04856,1934,5,29
"6896",0.08568,1935,6,23
"6896",0.07266,1936,5,26
"6896",0.04875,1937,5,29
"6896",0.1066,1938,6,12
"6896",0.06822,1939,6,26
"6896",0.04409,1940,6,6
"6896",0.04483,1941,6,21
"6896",0.04372,1942,6,14
"6896",0.08295,1943,6,20
"6896",0.08877,1944,6,21
"6896",0.08471,1945,6,20
"6896",0.06259,1946,6,25
"6896",0.03823,1947,6,21
"6896",0.06725,1948,6,11
"6896",0.09944,1949,6,12
"6896",0.07247,1950,6,14
"6896",0.06028,1951,7,2
"6896",0.07423,1952,6,14
"6896",0.07829,1953,6,13
"6896",0.05908,1954,8,18
"6896",0.05658,1955,7,8
"6896",0.06337,1956,6,20
"6896",0.06125,1957,8,3
"6896",0.05707,1958,6,27
"6896",0.04327,1959,6,16
"6896",0.06035,1960,6,10
"6896",0.07303,1961,6,14
"6896",0.03797,1962,6,30
"6896",0.03499,1963,5,20
"6896",0.03394,1964,6,22
"6896",0.04793,1965,6,15
"6896",0.05394,1966,5,25
"6896",0.07106,1967,6,9
"6896",0.05763,1968,6,11
"6896",0.04107,1969,6,17
"6896",0.04983,1970,6,5
"6896",0.06479,1971,6,7
"6896",0.05282,1972,6,14
"6896",0.05263,1973,6,9
"6896",0.02917,1974,5,30
"6896",0.05173,1975,5,27
"6896",0.03991,1976,5,31
"6896",0.05606,1977,6,20
"6896",0.03842,1978,6,14
"6896",0.05185,1979,6,5
"6896",0.0505,1980,6,9
"6896",0.07825,1981,7,30
"6896",0.04293,1982,6,9
"6896",0.05259,1983,5,26
"6896",0.03536,1984,5,24
"6896",0.06389,1985,9,12
"6896",0.04569,1986,5,18
"6896",0.06207,1987,8,9
"6896",0.04901,1988,6,3
"6896",0.04263,1989,6,15
"6896",0.0451,1990,7,25
"6896",0.04636,1991,6,23
"6896",0.04256,1992,6,4
"6896",0.08862,1993,8,19
"6896",0.03693,1994,6,14
"6896",0.08508,1995,6,10
"6896",0.02604,1996,6,15
"6896",0.05155,1997,6,21
"6896",0.06751,1998,8,24
"6896",0.04398,1999,6,10
"6896",0.0718,2000,8,22
"6896",0.0608,2001,9,15
"6896",0.03547,2003,5,28
"6896",0.07699,2004,7,11
"6896",0.05479,2005,6,20
"6896",0.02814,2006,5,15
"6896",0.03396,2007,6,14
"6896",0.05546,2008,5,15
"6896",0.03059,2009,5,13
"6896",0.0724,2010,5,26
"6896",0.05024,2011,9,16
"6896",0.05326,2012,6,12
"6896",0.04424,2013,5,28
"6896",0.03898,2014,6,13
"6896",0.05076,2015,6,6
"6896",0.02862,2016,6,7
"6896",0.03486,2017,6,20
"6896",0.06796,2018,5,20
"6897",0.16225,1972,12,3
"6897",0.12417,1973,1,26
"6897",0.18212,1974,2,12
"6897",0.12252,1975,1,23
"6897",0.0894,1976,11,29
"6897",0.28477,1977,3,17
"6897",0.22351,1978,3,29
"6897",0.18377,1979,12,28
"6897",0.18709,1980,12,18
"6897",0.16225,1981,11,18
"6897",0.16722,1982,11,26
"6897",0.1043,1983,1,13
"6897",0.12175,1984,10,21
"6897",0.17283,1985,4,20
"6897",0.21646,1986,3,23
"6897",0.22243,1987,3,28
"6897",0.18412,1988,2,3
"6897",0.13078,1989,3,21
"6897",0.22204,1990,2,1
"6897",0.11472,1991,11,4
"6897",0.16144,1992,12,3
"6897",0.15452,1993,12,5
"6897",0.17306,1994,1,14
"6897",0.127,1995,2,24
"6897",0.1618,1996,11,18
"6897",0.15882,1997,2,25
"6897",0.13086,1998,10,28
"6897",0.22825,1999,12,25
"6897",0.36055,2000,10,31
"6897",0.19065,2001,1,8
"6897",0.15288,2002,2,2
"6897",0.17541,2003,12,27
"6897",0.17303,2004,10,8
"6897",0.17613,2005,11,7
"6897",0.19972,2006,11,21
"6897",0.18005,2007,12,29
"6897",0.1782,2008,1,17
"6897",0.14377,2009,11,20
"6897",0.16556,2010,8,25
"6897",0.19205,2011,9,13
"6897",0.1755,2012,10,30
"6897",0.22848,2013,11,5
"6897",0.35927,2014,10,25
"6897",0.20695,2015,1,29
"6897",0.09387,2016,1,28
"6897",0.12301,2017,11,24
"6897",0.1399,2018,1,25
"6897",0.24669,2019,12,7
"6898",0.06018,1961,11,4
"6898",0.09073,1962,9,13
"6898",0.06203,1963,11,22
"6898",0.08333,1964,12,14
"6898",0.05185,1965,1,19
"6898",0.07083,1966,3,11
"6898",0.08842,1967,10,21
"6898",0.07175,1968,3,28
"6898",0.04629,1969,5,21
"6898",0.09305,1970,4,25
"6898",0.05879,1971,11,9
"6898",0.07499,1972,12,14
"6898",0.05416,1973,2,13
"6898",0.06203,1974,11,17
"6898",0.08888,1975,1,26
"6898",0.04583,1976,2,25
"6898",0.09504,1977,11,26
"6898",0.06083,1978,3,31
"6898",0.0793,1979,11,28
"6898",0.0768,1980,12,16
"6898",0.07314,1981,11,25
"6898",0.07587,1982,11,27
"6898",0.0681,1983,1,8
"6898",0.06888,1984,1,18
"6898",0.0711,1985,12,24
"6898",0.05861,1986,4,1
"6898",0.06384,1987,6,19
"6898",0.07467,1988,2,13
"6898",0.05356,1989,3,26
"6898",0.11055,1990,1,31
"6898",0.06962,1991,1,11
"6898",0.0711,1992,1,9
"6898",0.06763,1993,1,25
"6898",0.07337,1994,12,31
"6898",0.07476,1995,3,3
"6898",0.05712,1996,11,7
"6898",0.06893,1997,2,27
"6898",0.0824,1998,10,29
"6898",0.0955,1999,12,27
"6898",0.08689,2000,1,15
"6898",0.04496,2001,1,11
"6898",0.11022,2002,2,4
"6898",0.05546,2003,12,29
"6898",0.06134,2004,2,8
"6898",0.08874,2005,1,12
"6898",0.1199,2006,12,13
"6898",0.09476,2007,1,13
"6898",0.08046,2008,3,13
"6898",0.05337,2009,12,1
"6898",0.06253,2010,3,28
"6898",0.08752,2011,12,13
"6898",0.0836,2012,10,4
"6898",0.08814,2013,12,26
"6898",0.07377,2014,1,11
"6898",0.10337,2015,12,8
"6898",0.07009,2016,1,30
"6898",0.06574,2017,12,9
"6898",0.07066,2018,1,3
"6898",0.08361,2019,2,11
"6899",0.06127,1961,11,5
"6899",0.06587,1962,1,24
"6899",0.05362,1963,11,19
"6899",0.06127,1964,12,15
"6899",0.05362,1965,11,4
"6899",0.072,1966,5,2
"6899",0.07659,1967,3,12
"6899",0.08272,1968,3,28
"6899",0.05974,1969,4,13
"6899",0.09191,1970,4,26
"6899",0.04289,1971,11,10
"6899",0.06216,1972,12,8
"6899",0.04455,1973,2,23
"6899",0.05204,1974,2,13
"6899",0.06988,1975,1,25
"6899",0.02718,1976,12,10
"6899",0.07819,1977,3,20
"6899",0.0652,1978,4,1
"6899",0.04926,1979,5,2
"6899",0.07546,1980,12,17
"6899",0.06641,1981,11,26
"6899",0.05034,1982,11,26
"6899",0.0509,1983,1,9
"6899",0.06267,1984,1,3
"6899",0.08421,1985,12,7
"6899",0.06026,1986,4,28
"6899",0.06815,1987,6,19
"6899",0.06627,1988,2,7
"6899",0.05063,1989,2,7
"6899",0.09931,1990,2,10
"6899",0.07437,1991,1,12
"6899",0.0454,1992,11,5
"6899",0.08523,1993,1,18
"6899",0.08467,1994,1,16
"6899",0.08577,1995,1,1
"6899",0.04266,1996,5,23
"6899",0.07734,1997,2,27
"6899",0.06501,1998,12,27
"6899",0.08022,1999,12,12
"6899",0.08468,2000,1,14
"6899",0.05,2001,1,10
"6899",0.08369,2002,2,4
"6899",0.0392,2003,12,30
"6899",0.08401,2004,7,12
"6899",0.07635,2005,1,11
"6899",0.07915,2006,10,30
"6899",0.07797,2007,1,13
"6899",0.08398,2008,1,28
"6899",0.05553,2009,11,21
"6899",0.06686,2010,3,31
"6899",0.09814,2011,12,11
"6899",0.08405,2012,1,6
"6899",0.07092,2013,1,3
"6899",0.07184,2014,1,12
"6899",0.07137,2015,12,8
"6899",0.06281,2016,1,31
"6899",0.07098,2017,12,27
"6899",0.06705,2018,1,5
"6899",0.07293,2019,2,11
"6900",0.0275,1962,7,22
"6900",0.02412,1963,6,24
"6900",0.03216,1964,5,29
"6900",0.0386,1965,5,11
"6900",0.05468,1966,5,24
"6900",0.0595,1967,5,23
"6900",0.03538,1968,5,14
"6900",0.04664,1969,6,3
"6900",0.04664,1970,6,7
"6900",0.05468,1971,5,13
